Wordplay,"$3,121,270"
Miss Potter,"$3,005,605"
The Polar Express2006 IMAX Release,"$2,940,722"
Tsotsi,"$2,912,606"
My Brother's Wife,"$2,808,241"
The History Boys,"$2,706,659"
Half Nelson,"$2,697,938"
Spider-Man 3,"$336,530,303"
Shrek the Third,"$322,719,944"
Transformers,"$319,246,193"
Pirates of the Caribbean: At World's End,"$309,420,425"
Harry Potter and the Order of the Phoenix,"$292,004,738"
I Am Legend,"$256,393,010"
The Bourne Ultimatum,"$227,471,070"
National Treasure: Book of Secrets,"$219,964,115"
Alvin and the Chipmunks,"$217,326,974"
300,"$210,614,939"
Ratatouille,"$206,445,654"
The Simpsons Movie,"$183,135,014"
Wild Hogs,"$168,273,550"
Knocked Up,"$148,768,917"
Juno,"$143,495,265"
Rush Hour 3,"$140,125,968"
Live Free or Die Hard,"$134,529,403"
Fantastic Four: Rise of the Silver Surfer,"$131,921,738"
American Gangster,"$130,164,645"
Enchanted,"$127,807,262"
Bee Movie,"$126,631,277"
Superbad,"$121,463,226"
I Now Pronounce You Chuck & Larry,"$120,059,556"
Hairspray,"$118,871,849"
Blades of Glory,"$118,594,548"
Ocean's Thirteen,"$117,154,724"
Ghost Rider,"$115,802,596"
Evan Almighty,"$100,462,298"
Meet the Robinsons,"$97,822,171"
Norbit,"$95,673,607"
The Bucket List,"$93,466,502"
The Game Plan,"$90,648,202"
Beowulf,"$82,280,579"
Bridge to Terabithia,"$82,272,442"
Disturbia,"$80,209,692"
No Country for Old Men,"$74,283,625"
Fred Claus,"$72,006,777"
1408,"$71,985,628"
The Golden Compass,"$70,107,728"
Charlie Wilson's War,"$66,661,095"
Saw IV,"$63,300,095"
Stomp the Yard,"$61,356,221"
Surf's Up,"$58,867,694"
Halloween,"$58,272,029"
Why Did I Get Married?,"$55,204,525"
TMNT,"$54,149,098"
P.S. I Love You,"$53,695,808"
3:10 to Yuma,"$53,606,916"
Sweeney Todd: The Demon Barber of Fleet Street,"$52,898,073"
Atonement,"$50,927,067"
Resident Evil: Extinction,"$50,648,679"
Music and Lyrics,"$50,572,589"
Are We Done Yet?,"$49,662,533"
This Christmas,"$49,121,934"
Michael Clayton,"$49,033,882"
Premonition,"$47,852,604"
Dan in Real Life,"$47,642,963"
The Kingdom,"$47,536,778"
Shooter,"$47,003,582"
License to Wed,"$43,799,818"
Underdog,"$43,760,605"
No Reservations,"$43,107,979"
Because I Said So,"$42,674,040"
Aliens vs. Predator: Requiem,"$41,797,066"
The Water Horse,"$40,946,255"
There Will Be Blood,"$40,222,514"
Epic Movie,"$39,739,367"
Hitman,"$39,687,694"
30 Days of Night,"$39,569,000"
Fracture,"$39,015,018"
Stardust,"$38,634,938"
The Brave One,"$36,793,804"
The Heartbreak Kid,"$36,787,257"
Freedom Writers,"$36,605,602"
Smokin' Aces,"$35,787,686"
The Messengers,"$35,374,833"
The Number 23,"$35,193,167"
Good Luck Chuck,"$35,017,297"
Mr. Bean's Holiday,"$33,302,167"
Breach,"$33,231,264"
Zodiac,"$33,080,084"
Balls of Fury,"$32,886,940"
Mr. Magorium's Wonder Emporium,"$32,061,555"
August Rush,"$31,664,162"
Daddy's Little Girls,"$31,366,978"
The Great Debaters,"$30,236,407"
28 Weeks Later,"$28,638,916"
We Own the Night,"$28,563,179"
Mr. Brooks,"$28,549,298"
Hannibal Rising,"$27,670,986"
The Nanny Diaries,"$25,930,652"
Mr. Woodcock,"$25,799,486"
Nancy Drew,"$25,612,520"
The Mist,"$25,594,957"
The Reaping,"$25,126,214"
Grindhouse,"$25,037,897"
Sicko,"$24,540,079"
Across the Universe,"$24,343,673"
Perfect Stranger,"$23,984,949"
Sea Monsters: A Prehistoric Adventure,"$23,746,066"
Hot Fuzz,"$23,637,265"
War,"$22,486,409"
The Last Mimzy,"$21,471,047"
Amazing Grace,"$21,250,683"
The Hills Have Eyes 2,"$20,804,166"
The Invisible,"$20,578,909"
Reno 911!: Miami,"$20,342,161"
Gone Baby Gone,"$20,300,218"
Reign Over Me,"$19,661,987"
Vacancy,"$19,363,565"
Georgia Rule,"$19,103,072"
Waitress,"$19,074,800"
Becoming Jane,"$18,670,946"
Into the Wild,"$18,354,356"
Walk Hard: The Dewey Cox Story,"$18,317,151"
Next,"$18,211,013"
Hostel: Part II,"$17,609,452"
Eastern Promises,"$17,266,000"
Dead Silence,"$16,809,076"
The Hitcher,"$16,472,961"
Elizabeth: The Golden Age,"$16,383,509"
The Kite Runner,"$15,800,078"
Happily N'Ever After,"$15,589,393"
Catch and Release,"$15,539,051"
Alpha Dog,"$15,309,602"
The Invasion,"$15,074,191"
Lions for Lambs,"$15,002,854"
The Nightmare Before Christmas2008 3D Release,"$14,486,897"
Awake,"$14,377,198"
Hot Rod,"$13,938,332"
Firehouse Dog,"$13,932,383"
The Namesake,"$13,569,248"
The Comebacks,"$13,349,927"
Daddy Day Camp,"$13,235,267"
Shoot 'Em Up,"$12,807,139"
I Think I Love My Wife,"$12,550,605"
Evening,"$12,492,481"
The Darjeeling Limited,"$11,902,715"
Sydney White,"$11,892,415"
The Lives of Others,"$11,286,112"
In the Land of Women,"$11,052,958"
The Astronaut Farmer,"$11,003,643"
Dragon Wars: D-War,"$10,977,721"
Primeval,"$10,597,734"
La Vie En Rose,"$10,301,706"
Pathfinder,"$10,232,081"
Bratz,"$10,010,209"
Rendition,"$9,736,045"
Death Sentence,"$9,534,258"
Once,"$9,439,923"
Black Snake Moan,"$9,396,870"
A Mighty Heart,"$9,176,787"
The Seeker: The Dark Is Rising,"$8,794,452"
Death at a Funeral,"$8,580,428"
Code Name: The Cleaner,"$8,135,024"
Delta Farce,"$8,130,530"
Bella,"$8,070,537"
El cantante,"$7,556,712"
Martian Child,"$7,500,310"
I Know Who Killed Me,"$7,498,716"
The Condemned,"$7,371,706"
The Hoax,"$7,164,995"
The Orphanage,"$7,161,284"
Before the Devil Knows You're Dead,"$7,084,227"
Pride,"$7,057,600"
Bug,"$7,025,810"
Redline,"$6,881,022"
In the Valley of Elah,"$6,777,741"
The Savages,"$6,623,082"
The Diving Bell and the Butterfly,"$6,003,227"
Lars and the Real Girl,"$5,972,884"
The Last Legion,"$5,933,494"
Feel the Noise,"$5,898,393"
The Perfect Holiday,"$5,812,781"
Lucky You,"$5,758,950"
Who's Your Caddy?,"$5,713,425"
Aqua Teen Hunger Force Colon Movie Film for Theaters,"$5,520,368"
Rescue Dawn,"$5,490,423"
"Paris, je t'aime","$4,899,278"
Love in the Time of Cholera,"$4,607,608"
"Lust, Caution","$4,604,982"
The Lookout,"$4,600,585"
Away from Her,"$4,571,521"
Talk to Me,"$4,533,261"
Kickin' It Old Skool,"$4,502,604"
Persepolis,"$4,445,756"
Two Days in Paris,"$4,433,994"
Black Book,"$4,398,532"
I'm Not There,"$4,017,609"
Ladrón que roba a ladrón,"$4,011,254"
P2,"$3,995,018"
The Assassination of Jesse James by the Coward Robert Ford,"$3,909,149"
Nitro,"$3,768,878"
Sunshine,"$3,675,753"
Om Shanti Om,"$3,597,372"
The Jane Austen Book Club,"$3,575,227"
Blood and Chocolate,"$3,526,847"
Feast of Love,"$3,511,074"
The Ultimate Gift,"$3,438,735"
Things We Lost in the Fire,"$3,287,315"
The Dark Knight,"$533,345,358"
Iron Man,"$318,604,126"
Indiana Jones and the Kingdom of the Crystal Skull,"$317,101,119"
Hancock,"$227,946,274"
WALL·E,"$223,808,164"
Kung Fu Panda,"$215,434,591"
Twilight,"$192,769,854"
Madagascar: Escape 2 Africa,"$180,010,950"
Quantum of Solace,"$168,368,427"
Horton Hears a Who!,"$154,529,439"
Sex and the City,"$152,647,258"
Gran Torino,"$148,095,302"
Mamma Mia!,"$144,130,063"
Marley & Me,"$143,153,751"
The Chronicles of Narnia: Prince Caspian,"$141,621,490"
Slumdog Millionaire,"$141,319,928"
The Incredible Hulk,"$134,806,913"
Wanted,"$134,508,551"
Get Smart,"$130,319,208"
The Curious Case of Benjamin Button,"$127,509,326"
Four Christmases,"$120,146,040"
Bolt,"$114,053,579"
Tropic Thunder,"$110,515,313"
Bedtime Stories,"$110,101,975"
The Mummy: Tomb of the Dragon Emperor,"$102,491,776"
Journey to the Center of the Earth,"$101,704,370"
Eagle Eye,"$101,440,743"
Step Brothers,"$100,468,793"
You Don't Mess with the Zohan,"$100,018,837"
Yes Man,"$97,690,976"
"10,000 BC","$94,784,201"
Beverly Hills Chihuahua,"$94,514,402"
High School Musical 3: Senior Year,"$90,559,416"
Pineapple Express,"$87,341,380"
Valkyrie,"$83,077,833"
21,"$81,159,365"
What Happens in Vegas,"$80,277,646"
Jumper,"$80,172,128"
Cloverfield,"$80,048,433"
The Day the Earth Stood Still,"$79,366,978"
27 Dresses,"$76,808,654"
Hellboy II: The Golden Army,"$75,986,503"
Vantage Point,"$72,266,306"
The Spiderwick Chronicles,"$71,195,053"
Fool's Gold,"$70,231,041"
Seven Pounds,"$69,951,824"
Role Models,"$67,294,270"
Hannah Montana and Miley Cyrus: Best of Both Worlds Concert,"$65,281,781"
The Happening,"$64,506,874"
Forgetting Sarah Marshall,"$63,172,463"
Baby Mama,"$60,494,212"
Burn After Reading,"$60,355,347"
Step Up 2: The Streets,"$58,017,783"
Saw V,"$56,746,769"
The Strangers,"$52,597,610"
The Forbidden Kingdom,"$52,075,270"
The Tale of Despereaux,"$50,877,145"
Australia,"$49,554,002"
The House Bunny,"$48,237,389"
Nim's Island,"$48,006,762"
Made of Honor,"$46,012,734"
College Road Trip,"$45,610,425"
The Sisterhood of the Traveling Pants 2,"$44,089,964"
Speed Racer,"$43,945,766"
Prom Night,"$43,869,350"
Rambo,"$42,754,105"
"Sweet Carolina, Roscoe Jenkins","$42,436,517"
Meet the Browns,"$41,975,388"
Nights in Rodanthe,"$41,850,659"
Max Payne,"$40,689,393"
Righteous Kill,"$40,081,410"
Body of Lies,"$39,394,666"
Lakeview Terrace,"$39,263,506"
Meet the Spartans,"$38,233,676"
Harold & Kumar Escape from Guantanamo Bay,"$38,108,728"
First Sunday,"$37,931,869"
The Secret Life of Bees,"$37,770,162"
The Family That Preys,"$37,105,289"
Death Race,"$36,316,032"
Changeling,"$35,739,802"
Star Wars: The Clone Wars,"$35,161,554"
The Reader,"$34,194,407"
Semi-Pro,"$33,479,698"
Fireproof,"$33,456,317"
Doubt,"$33,446,470"
Drillbit Taylor,"$32,862,104"
"Definitely, Maybe","$32,241,649"
The Love Guru,"$32,235,793"
Milk,"$31,841,299"
Transporter 3,"$31,715,062"
Quarantine,"$31,691,811"
Nick and Norah's Infinite Playlist,"$31,487,293"
Zack and Miri Make a Porno,"$31,457,946"
The Eye,"$31,418,697"
Leatherheads,"$31,373,938"
Mirrors,"$30,691,439"
Space Chimps,"$30,105,968"
The Bank Job,"$30,060,660"
Untraceable,"$28,687,835"
Defiance,"$28,644,813"
The Women,"$26,902,075"
One Missed Call,"$26,890,041"
The Other Boleyn Girl,"$26,814,957"
Street Kings,"$26,418,667"
The Wrestler,"$26,238,243"
Shutter,"$25,928,550"
Superhero Movie,"$25,881,068"
W.,"$25,534,493"
Never Back Down,"$24,850,922"
Traitor,"$23,530,831"
Vicky Cristina Barcelona,"$23,216,709"
Revolutionary Road,"$22,911,480"
Babylon A.D.,"$22,532,572"
The X Files: I Want to Believe,"$20,982,478"
Mad Money,"$20,668,843"
Appaloosa,"$20,211,394"
The Spirit,"$19,806,188"
Igor,"$19,528,602"
My Best Friend's Girl,"$19,219,250"
Frost/Nixon,"$18,622,031"
Kit Kittredge: An American Girl,"$17,657,973"
The Ruins,"$17,432,844"
88 Minutes,"$17,213,467"
Swing Vote,"$16,289,867"
Pride and Glory,"$15,740,721"
Bangkok Dangerous,"$15,298,133"
Last Chance Harvey,"$14,889,042"
Disaster Movie,"$14,190,901"
The Duchess,"$13,848,978"
Fly Me to the Moon 3D,"$13,816,982"
The Haunting of Molly Hartley,"$13,559,812"
Ghost Town,"$13,367,624"
Religulous,"$13,011,160"
The Pirates Who Don't Do Anything,"$12,981,269"
Rachel Getting Married,"$12,796,841"
Under the Same Moon,"$12,590,147"
Miss Pettigrew Lives for a Day,"$12,313,694"
Soul Men,"$12,082,391"
Meet Dave,"$11,803,254"
The Longshots,"$11,537,046"
Be Kind Rewind,"$11,175,164"
Doomsday,"$11,008,770"
Stop-Loss,"$10,915,744"
U2,"$10,363,341"
Penelope,"$10,011,996"
The Express,"$9,793,406"
Smart People,"$9,511,289"
The Visitor,"$9,427,089"
The Boy in the Striped Pajamas,"$9,046,156"
Sex Drive,"$8,402,485"
Cadillac Records,"$8,195,551"
Punisher: War Zone,"$8,050,977"
Miracle at St. Anna,"$7,919,117"
City of Ember,"$7,873,007"
In Bruges,"$7,800,824"
Expelled: No Intelligence Allowed,"$7,720,487"
Dolphins and Whales 3D: Tribes of the Ocean,"$7,714,996"
Over Her Dead Body,"$7,563,670"
Nothing Like the Holidays,"$7,503,736"
How She Move,"$7,070,641"
An American Carol,"$7,013,191"
Strange Wilderness,"$6,575,282"
Brideshead Revisited,"$6,432,256"
The Rocker,"$6,409,528"
Tell No One,"$6,177,192"
Run Fatboy Run,"$6,003,262"
Mongol: The Rise of Genghis Khan,"$5,705,761"
RocknRolla,"$5,700,626"
Shine a Light,"$5,505,267"
The Counterfeiters,"$5,488,570"
Hamlet 2,"$4,886,216"
In the Name of the King: A Dungeon Siege Tale,"$4,775,656"
College,"$4,694,636"
Deception,"$4,598,506"
Flash of Genius,"$4,442,377"
Witless Protection,"$4,161,625"
Bottle Shock,"$4,078,607"
Young@Heart,"$3,992,189"
Charlie Bartlett,"$3,951,699"
The Class,"$3,766,810"
Then She Found Me,"$3,735,717"
Elegy,"$3,581,642"
Happy-Go-Lucky,"$3,512,016"
Jodhaa Akbar,"$3,440,718"
Blindness,"$3,351,751"
I've Loved You So Long,"$3,169,305"
"Synecdoche, New York","$3,083,538"
The Band's Visit,"$3,054,457"
Man on Wire,"$2,962,242"
Choke,"$2,926,565"
How to Lose Friends & Alienate People,"$2,778,752"
Frozen River,"$2,511,476"
Ghajini,"$2,430,627"
Redbelt,"$2,345,941"
Waltz with Bashir,"$2,283,849"
The Fall,"$2,266,905"
Transsiberian,"$2,206,405"
Priceless,"$2,165,188"
Singh Is King,"$2,159,376"
Let the Right One In,"$2,122,065"
Avatar,"$749,766,139"
Transformers: Revenge of the Fallen,"$402,111,870"
Harry Potter and the Half-Blood Prince,"$301,959,197"
The Twilight Saga: New Moon,"$296,623,634"
Up,"$293,004,164"
The Hangover,"$277,322,503"
Star Trek,"$257,730,019"
The Blind Side,"$255,959,475"
Alvin and the Chipmunks: The Squeakquel,"$219,614,612"
Sherlock Holmes,"$209,028,679"
Monsters vs. Aliens,"$198,351,526"
Ice Age: Dawn of the Dinosaurs,"$196,573,705"
X-Men Origins: Wolverine,"$179,883,157"
Night at the Museum: Battle of the Smithsonian,"$177,243,721"
2012,"$166,112,167"
The Proposal,"$163,958,031"
Fast & Furious,"$155,064,265"
G.I. Joe: The Rise of Cobra,"$150,201,498"
Paul Blart: Mall Cop,"$146,336,178"
Taken,"$145,000,989"
A Christmas Carol,"$137,855,863"
Angels & Demons,"$133,375,846"
Terminator Salvation,"$125,322,469"
Cloudy with a Chance of Meatballs,"$124,870,275"
Inglourious Basterds,"$120,540,719"
G-Force,"$119,436,770"
District 9,"$115,646,235"
It's Complicated,"$112,735,375"
Couples Retreat,"$109,204,945"
Paranormal Activity,"$107,918,810"
Watchmen,"$107,509,799"
The Princess and the Frog,"$104,400,899"
Public Enemies,"$97,104,620"
Julie & Julia,"$94,125,426"
He's Just Not That Into You,"$93,953,653"
Madea Goes to Jail,"$90,508,336"
The Ugly Truth,"$88,915,214"
Up in the Air,"$83,823,381"
Knowing,"$79,957,634"
Hannah Montana: The Movie,"$79,576,189"
Where the Wild Things Are,"$77,233,467"
Zombieland,"$75,590,286"
Coraline,"$75,286,229"
Law Abiding Citizen,"$73,357,727"
Hotel for Dogs,"$73,034,460"
This Is It,"$72,091,016"
"I Love You, Man","$71,440,011"
Obsessed,"$68,261,644"
Race to Witch Mountain,"$67,172,594"
The Final Destination,"$66,477,700"
The Taking of Pelham 123,"$65,452,312"
Friday the 13th,"$65,002,019"
17 Again,"$64,167,069"
The Time Traveler's Wife,"$63,414,846"
Brüno,"$60,054,530"
Bride Wars,"$58,715,510"
The Haunting in Connecticut,"$55,389,516"
Ghosts of Girlfriends Past,"$55,250,026"
Funny People,"$51,855,045"
I Can Do Bad All by Myself,"$51,733,921"
My Bloody Valentine,"$51,545,952"
Old Dogs,"$49,492,060"
Land of the Lost,"$49,438,370"
My Sister's Keeper,"$49,200,230"
Precious,"$47,566,524"
Underworld: Rise of the Lycans,"$45,802,315"
Confessions of a Shopaholic,"$44,277,350"
The Lovely Bones,"$44,114,232"
Year One,"$43,337,279"
The Unborn,"$42,670,410"
Planet 51,"$42,194,060"
Drag Me to Hell,"$42,100,625"
Orphan,"$41,596,251"
Duplicity,"$40,572,825"
Crazy Heart,"$39,464,306"
Surrogates,"$38,577,772"
Ninja Assassin,"$38,122,883"
Invictus,"$37,491,364"
State of Play,"$37,017,955"
Notorious,"$36,843,682"
Under the Sea 3D,"$36,262,926"
The Pink Panther 2,"$35,922,978"
All About Steve,"$33,862,903"
Halloween II,"$33,392,973"
The Informant!,"$33,316,821"
The Last House on the Left,"$32,752,215"
The Men Who Stare at Goats,"$32,428,195"
500 Days of Summer,"$32,391,374"
Earth,"$32,011,576"
Push,"$31,811,527"
9,"$31,749,894"
The Soloist,"$31,720,158"
Toy Story2009 Re-release,"$30,702,446"
Did You Hear About the Morgans?,"$29,580,087"
The Stepfather,"$29,062,561"
The Uninvited,"$28,596,818"
Brothers,"$28,544,157"
Saw VI,"$27,693,292"
Dance Flick,"$25,662,155"
The Fourth Kind,"$25,486,040"
The International,"$25,450,527"
Aliens in the Attic,"$25,200,412"
Observe and Report,"$24,007,324"
Fighting,"$23,091,010"
Love Happens,"$22,965,110"
Fame,"$22,455,510"
Fantastic Mr. Fox,"$21,002,919"
Shorts,"$20,919,166"
Gamer,"$20,534,907"
Nine,"$19,676,965"
Astro Boy,"$19,551,067"
Jonas Brothers: The 3D Concert Experience,"$19,162,740"
The Invention of Lying,"$18,451,251"
Inkheart,"$17,303,424"
Fired Up!,"$17,231,291"
The Hurt Locker,"$17,017,811"
New in Town,"$16,734,283"
Jennifer's Body,"$16,204,793"
Imagine That,"$16,123,323"
Adventureland,"$16,044,025"
Armored,"$15,988,876"
A Perfect Getaway,"$15,515,460"
"The Goods: Live Hard, Sell Hard","$15,122,676"
Ponyo,"$15,090,399"
The Box,"$15,051,977"
"I Love You, Beth Cooper","$14,800,725"
Capitalism: A Love Story,"$14,363,397"
Amelia,"$14,246,488"
Cirque du Freak: The Vampire's Assistant,"$13,869,515"
Crank: High Voltage,"$13,684,249"
Whip It,"$13,043,363"
An Education,"$12,574,914"
12 Rounds,"$12,234,694"
Sunshine Cleaning,"$12,062,558"
Sorority Row,"$11,965,282"
The Young Victoria,"$11,001,272"
Extract,"$10,823,158"
Not Easily Broken,"$10,572,742"
Pandorum,"$10,330,853"
Whiteout,"$10,275,638"
The Boondock Saints II: All Saints Day,"$10,273,188"
Next Day Air,"$10,027,047"
Away We Go,"$9,451,946"
Dragonball Evolution,"$9,362,785"
A Serious Man,"$9,228,768"
Everybody's Fine,"$9,208,876"
A Single Man,"$9,176,000"
Street Fighter: The Legend of Chun-Li,"$8,742,261"
My Life in Ruins,"$8,665,206"
The Road,"$8,117,000"
The Boat That Rocked,"$8,017,917"
The Collector,"$7,712,114"
The Imaginarium of Doctor Parnassus,"$7,689,607"
Taking Woodstock,"$7,460,204"
3 Idiots,"$6,532,874"
Post Grad,"$6,380,019"
Coco Before Chanel,"$6,113,834"
Whatever Works,"$5,306,706"
Bandslam,"$5,210,988"
Broken Embraces,"$5,014,305"
Moon,"$5,010,163"
Miss March,"$4,543,320"
Bright Star,"$4,444,637"
"Food, Inc.","$4,417,674"
Good Hair,"$4,157,223"
The September Issue,"$3,820,067"
The Brothers Bloom,"$3,531,756"
Two Lovers,"$3,149,034"
Chéri,"$2,715,657"
Easy Virtue,"$2,656,784"
Sin Nombre,"$2,536,665"
My One and Only,"$2,479,538"
Love Aaj Kal,"$2,430,083"
In the Loop,"$2,388,804"
Adam,"$2,277,396"
The White Ribbon,"$2,222,862"
Is Anybody There?,"$2,026,756"
Rudo y Cursi,"$1,827,660"
Valentino: The Last Emperor,"$1,755,134"
Every Little Step,"$1,725,141"
Bad Lieutenant: Port of Call New Orleans,"$1,702,112"
Summer Hours,"$1,657,001"
Battle for Terra,"$1,647,083"
It Might Get Loud,"$1,610,163"
"New York, I Love You","$1,588,015"
Departures,"$1,498,210"
Kambakkht Ishq,"$1,445,739"
I Hope They Serve Beer in Hell,"$1,429,299"
X Games 3D: The Movie,"$1,391,434"
The Secrets of Jonathan Sperry,"$1,355,079"
Kaminey,"$1,291,827"
Paper Heart,"$1,274,062"
Me and Orson Welles,"$1,190,003"
The Wizard of Oz2009 NCM Fathom Event,"$1,140,000"
"Yoo-Hoo, Mrs. Goldberg","$1,134,623"
The Messenger,"$1,109,660"
Sugar,"$1,082,124"
Paris,"$1,010,194"
New York,"$997,437"
More Than a Game,"$950,675"
Toy Story 3,"$415,004,880"
Alice in Wonderland,"$334,191,110"
Iron Man 2,"$312,433,331"
The Twilight Saga: Eclipse,"$300,531,751"
Harry Potter and the Deathly Hallows: Part 1,"$295,983,305"
Inception,"$292,576,195"
Despicable Me,"$251,513,985"
Shrek Forever After,"$238,736,787"
How to Train Your Dragon,"$217,581,231"
Tangled,"$200,821,936"
The Karate Kid,"$176,591,618"
TRON: Legacy,"$172,062,763"
True Grit,"$171,243,005"
Clash of the Titans,"$163,214,888"
Grown Ups,"$162,001,186"
Little Fockers,"$148,438,600"
Megamind,"$148,415,853"
The King's Speech,"$135,453,143"
The Last Airbender,"$131,772,187"
Shutter Island,"$128,012,934"
The Other Guys,"$119,219,978"
Salt,"$118,311,368"
Jackass 3D,"$117,229,692"
Valentine's Day,"$110,485,654"
Black Swan,"$106,954,678"
Robin Hood,"$105,269,730"
The Chronicles of Narnia: The Voyage of the Dawn Treader,"$104,386,950"
The Expendables,"$103,068,524"
Due Date,"$100,539,043"
Yogi Bear,"$100,246,011"
Date Night,"$98,711,404"
The Social Network,"$96,962,694"
Sex and the City 2,"$95,347,692"
The Book of Eli,"$94,835,059"
The Fighter,"$93,617,009"
The Town,"$92,186,262"
Prince of Persia: The Sands of Time,"$90,759,676"
RED,"$90,380,162"
Percy Jackson & the Olympians: The Lightning Thief,"$88,768,303"
Paranormal Activity 2,"$84,752,907"
Unstoppable,"$81,562,942"
Eat Pray Love,"$80,574,010"
Dear John,"$80,014,842"
The A-Team,"$77,222,099"
Knight and Day2010 Re-release,"$76,423,035"
Dinner for Schmucks,"$73,026,337"
The Tourist,"$67,631,157"
The Bounty Hunter,"$67,061,228"
Diary of a Wimpy Kid,"$64,003,625"
The Sorcerer's Apprentice,"$63,150,991"
A Nightmare on Elm Street,"$63,075,011"
The Last Song,"$62,950,384"
The Wolfman,"$61,979,680"
Get Him to the Greek,"$60,974,475"
Resident Evil: Afterlife,"$60,128,566"
Why Did I Get Married Too?,"$60,095,852"
Tooth Fairy,"$60,022,256"
Secretariat,"$59,713,955"
Easy A,"$58,401,464"
Takers,"$57,744,720"
Legend of the Guardians: The Owls of Ga'Hoole,"$55,675,313"
Life as We Know It,"$53,374,681"
Letters to Juliet,"$53,032,453"
Hubble,"$52,522,904"
Wall Street: Money Never Sleeps,"$52,474,616"
Predators,"$52,000,688"
Hot Tub Time Machine,"$50,287,556"
Kick-Ass,"$48,071,303"
Killers,"$47,059,963"
Saw 3D,"$45,710,178"
Cop Out,"$44,875,481"
Cats & Dogs: The Revenge of Kitty Galore,"$43,585,753"
