Wikipedia movie ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Movie_languages_clean,Movie_countries_clean,Movie_genres_clean,Movie_release_year,Movie_release_date_datetime,movie_title,movie_revenue,budget,id,release_date,language_count
25506,06cm5,Raging Bull,1980-11-14,23380203.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01z02hx"": ""Sports"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01cgz"": ""Boxing"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film"", ""/m/03pgfj"": ""New Hollywood"", ""/m/03j0dp"": ""Neo-noir""}",['English Language'],['United States of America'],"['Biography', 'Black-and-white', 'Sports', 'Period piece', 'Drama', 'Boxing', 'Biopic [feature]', 'Biographical film', 'New Hollywood', 'Neo-noir']",1980,1980-11-14,Raging Bull,23334953.0,18000000.0,1578,1980-11-14,1
880056,03l6q0,Scary Movie 3,2003-10-20,220673217.0,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/0gf28"": ""Parody"", ""/m/03npn"": ""Horror"", ""/m/01hwc6"": ""Absurdism"", ""/m/01jw2w"": ""Gross-out film"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0bbc17"": ""Gross out"", ""/m/02b5_l"": ""Teen"", ""/m/09q17"": ""Slapstick""}",['English Language'],"['United States of America', 'Canada']","['Parody', 'Horror', 'Absurdism', 'Gross-out film', 'Horror Comedy', 'Comedy', 'Gross out', 'Teen', 'Slapstick']",2003,2003-10-20,Scary Movie 3,110003217.0,48000000.0,4256,2003-10-24,1
25594421,09rvcvl,Made in Dagenham,2010-09-11,12395087.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/03g3w"": ""History"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United Kingdom'],"['History', 'Biography', 'Drama', 'Comedy']",2010,2010-09-11,Made in Dagenham,1095369.0,7200000.0,46138,2010-09-11,1
113427,0sxfd,Terms of Endearment,1983-11-20,108423489.0,132.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0fx2s"": ""Tragedy"", ""/m/05p553"": ""Comedy film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02l7c8"": ""Romance Film"", ""/m/0q9mp"": ""Tragicomedy"", ""/m/0hqxf"": ""Family Film""}",['English Language'],['United States of America'],"['Romantic comedy', 'Tragedy', 'Comedy film', 'Family Drama', 'Comedy-drama', 'Drama', 'Film adaptation', 'Romance Film', 'Tragicomedy', 'Family Film']",1983,1983-11-20,Terms of Endearment,108423489.0,8000000.0,11050,1983-11-20,1
657764,030b8c,Uncle Buck,1989-08-16,79258538.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3n0k"": ""Domestic Comedy""}",['English Language'],['United States of America'],"['Family Film', 'Drama', 'Comedy', 'Domestic Comedy']",1989,1989-08-16,Uncle Buck,66758538.0,15000000.0,2616,1989-08-16,1
1179278,04dx7g,The Dead Pool,1988-07-13,37903295.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action"", ""/m/03btsm8"": ""Action/Adventure""}",['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Action Thrillers', 'Action', 'Action/Adventure']",1988,1988-07-13,The Dead Pool,37903295.0,20000000.0,10651,1988-07-12,1
695266,033g3n,Lethal Weapon 3,1992-05-15,321731527.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0399b7"": ""Buddy cop"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Buddy film', 'Buddy cop', 'Action/Adventure', 'Comedy', 'Action Thrillers', 'Action']",1992,1992-05-15,Lethal Weapon 3,144731527.0,35000000.0,943,1992-05-15,1
706863,034fgm,Bordello of Blood,1996-08-16,5781045.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0vgkd"": ""Black comedy"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Black comedy', 'Horror', 'Comedy']",1996,1996-08-16,Bordello of Blood,5781045.0,15000000.0,9431,1996-08-16,1
17112291,0421x6d,Confessions of a Shopaholic,2009-02-05,108333222.0,104.0,"{""/m/01gp_d"": ""Finnish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hj3nyp"": ""Workplace Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation""}","['Finnish Language', 'English Language']",['United States of America'],"['Romantic comedy', 'Workplace Comedy', 'Romance Film', 'Comedy', 'Film adaptation']",2009,2009-02-05,Confessions of a Shopaholic,44277350.0,40000000.0,20048,2009-02-05,2
142469,011yth,The Insider,1999-10-28,29089912.0,157.0,"{""/m/032f6"": ""Persian Language"", ""/m/0jzc"": ""Arabic Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/01f9r0"": ""Docudrama""}","['Persian Language', 'Arabic Language', 'Japanese Language', 'English Language']",['United States of America'],"['Thriller', 'Biographical film', 'Drama', 'Political drama', 'Docudrama']",1999,1999-10-28,The Insider,29089912.0,90000000.0,9008,1999-10-28,4
14429341,03d37y7,The Best Little Whorehouse in Texas,1982-07-23,69701637.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hn10"": ""LGBT"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/0220p9g"": ""Musical comedy"", ""/m/04t36"": ""Musical"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",['English Language'],['United States of America'],"['Romantic comedy', 'LGBT', 'Sex comedy', 'Musical comedy', 'Musical', 'Comedy', 'Romance Film']",1982,1982-07-23,The Best Little Whorehouse in Texas,69701637.0,35000000.0,16363,1982-07-23,1
326446,01w63r,El Mariachi,1992-09-04,2040920.0,81.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",['Spanish Language'],"['Mexico', 'United States of America']","['Thriller', 'Action/Adventure', 'Gangster Film', 'Indie', 'World cinema', 'Action Thrillers', 'Action']",1992,1992-09-04,El Mariachi,2040920.0,220000.0,9367,1992-09-04,1
26818875,0bmbpwx,What's Your Number?,2011-09-29,30426096.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2011,2011-09-29,What's Your Number?,14011084.0,20000000.0,63492,2011-09-30,1
26999426,0cc846d,Captain America: The First Avenger,2011-07-22,368608363.0,124.0,"{""/m/02h40lc"": ""English Language"", ""/m/05f_3"": ""Norwegian Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/04pbhw"": ""Superhero movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01qs3y7"": ""Sci-Fi Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0cq23f0"": ""Sci-Fi Adventure""}","['English Language', 'Norwegian Language']",['United States of America'],"['Thriller', 'Science Fiction', 'Superhero movie', 'Action/Adventure', 'Sci-Fi Thriller', 'Action', 'Sci-Fi Adventure']",2011,2011-07-22,Captain America: The First Avenger,176654505.0,140000000.0,1771,2011-07-22,2
5551144,0ds4fq,Gridiron Gang,2006-09-15,41480851.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",['English Language'],['United States of America'],"['Sports', 'Crime Fiction', 'Drama']",2006,2006-09-15,Gridiron Gang,38432823.0,30000000.0,9766,2006-09-15,1
1691989,05nsx8,The Howling,1981-04-10,17985893.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/021pxw"": ""Werewolf fiction"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",['English Language'],"['United States of America', 'Canada']","['Horror', 'Indie', 'Werewolf fiction', 'Creature Film', 'Cult', 'Drama', 'Film adaptation']",1981,1981-04-10,The Howling,17985893.0,1000000.0,11298,1981-04-03,1
891807,03m8tl,At Play in the Fields of the Lord,1991-12-06,1342903.0,189.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n96"": ""Jungle Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",['English Language'],['United States of America'],"['Jungle Film', 'Drama', 'Adventure']",1991,1991-12-06,At Play in the Fields of the Lord,1345903.0,36000000.0,51515,1991-12-06,1
284619,01pvl7,To Die For,1995-05-27,21284514.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0gf28"": ""Parody"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",['English Language'],"['United States of America', 'United Kingdom']","['Crime Fiction', 'Parody', 'Satire', 'Drama', 'Comedy', 'Black comedy']",1995,1995-05-27,To Die For,21284514.0,20000000.0,577,1995-05-20,1
924857,03qfr0,Losing Isaiah,1995-03-17,7603766.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/05bh16v"": ""Courtroom Drama""}",['English Language'],['United States of America'],"['Family Drama', 'Drama', 'Courtroom Drama']",1995,1995-03-17,Losing Isaiah,7603766.0,17000000.0,28313,1995-03-17,1
2991530,08j62y,Last Man Standing,1996-09-20,47267001.0,101.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/0hfjk"": ""Western"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}","['English Language', 'Spanish Language']",['United States of America'],"['Crime Fiction', 'Thriller', 'Gangster Film', 'Western', 'Action/Adventure', 'Period piece', 'Drama', 'Crime Thriller', 'Action']",1996,1996-09-20,Last Man Standing,18115927.0,67000000.0,9333,1996-09-20,2
578001,02rxf6,Romancing the Stone,1984-03-30,86572238.0,106.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}","['French Language', 'English Language', 'Spanish Language']","['Mexico', 'United States of America']","['Romantic comedy', 'Adventure', 'Action/Adventure', 'Adventure Comedy', 'Comedy', 'Romance Film', 'Action']",1984,1984-03-30,Romancing the Stone,76572238.0,10000000.0,9326,1984-03-30,3
19671399,04my0jh,Class of 1999,1990-05-11,2459895.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Drama', 'Action']",1990,1990-05-11,Class of 1999,2459895.0,5200000.0,23535,1990-05-11,1
2308701,072r5v,Apocalypto,2006-12-08,121654337.0,139.0,"{""/m/03vsxc"": ""Maya, Yucat\u00e1n Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/06l3bl"": ""Epic"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n6f"": ""Historical Epic"", ""/m/02kdv5l"": ""Action""}","['Maya, Yucatán Language']",['United States of America'],"['Adventure', 'Chase Movie', 'Epic', 'Action/Adventure', 'Period piece', 'Drama', 'Historical Epic', 'Action']",2006,2006-12-08,Apocalypto,50866635.0,40000000.0,1579,2006-12-07,1
1466817,053t4p,Men with Brooms,2002-03-08,4200000.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01z02hx"": ""Sports"", ""/m/01z4y"": ""Comedy""}",['English Language'],['Canada'],"['Romantic comedy', 'Sports', 'Comedy']",2002,2002-03-08,Men with Brooms,4245870.0,7500000.0,34341,2002-09-20,1
26319447,0b73rwv,Animal Kingdom,2010-01-22,6019846.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",['English Language'],['Australia'],"['Thriller', 'Crime Fiction', 'Drama']",2010,2010-01-22,Animal Kingdom,1044039.0,5000000.0,44629,2010-06-03,1
27079,06qyw,Star Trek: Generations,1994-11-18,118071125.0,118.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",['English Language'],['United States of America'],"['Science Fiction', 'Action', 'Adventure']",1994,1994-11-18,Star Trek: Generations,75671125.0,38000000.0,193,1994-11-17,1
24416479,07s7_c0,Beastmaster 2: Through the Portal of Time,1991-08-31,869235.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0dz8b"": ""Sword and sorcery"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",['English Language'],['United States of America'],"['Sword and sorcery', 'Science Fiction', 'Action', 'Fantasy', 'Adventure']",1991,1991-08-31,Beastmaster 2: Through the Portal of Time,869325.0,6000000.0,27549,1991-06-08,1
173941,017gl1,The Lord of the Rings: The Fellowship of the Ring,2001-12-10,871530324.0,178.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/03k9fj"": ""Adventure"", ""/m/06l3bl"": ""Epic"", ""/m/01hmnh"": ""Fantasy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/0520_cy"": ""Sword and sorcery films""}",['English Language'],"['United States of America', 'New Zealand']","['Fantasy Adventure', 'Adventure', 'Epic', 'Fantasy', 'Film adaptation', 'Drama', 'Action', 'Sword and sorcery films']",2001,2001-12-10,The Lord of the Rings: The Fellowship of the Ring,313364114.0,93000000.0,120,2001-12-18,1
28882162,0ddbjy4,Dredd,2012-07-11,36000000.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rk0"": ""India"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action""}",['English Language'],"['United States of America', 'India', 'United Kingdom']","['Thriller', 'Science Fiction', 'Action']",2012,2012-07-11,Dredd,13414714.0,50000000.0,49049,2012-09-07,1
24207129,07l50_1,A Single Man,2009-09-11,24964890.0,101.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}","['English Language', 'Spanish Language']",['United States of America'],"['LGBT', 'Romantic drama', 'Romance Film', 'Drama', 'Film adaptation']",2009,2009-09-11,A Single Man,9176000.0,7000000.0,34653,2009-10-19,2
1430396,050xxm,Corpse Bride,2005-09-07,117195061.0,77.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/06qln"": ""Stop motion"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hcr"": ""Animation"", ""/m/04t36"": ""Musical"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",['English Language'],"['United States of America', 'United Kingdom']","['Romantic comedy', 'Stop motion', 'Costume drama', 'Animation', 'Musical', 'Fantasy', 'Comedy', 'Black comedy']",2005,2005-09-07,Corpse Bride,53359111.0,40000000.0,3933,2005-09-09,1
1589300,05dss7,Very Bad Things,1998-09-11,9900000.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Thriller', 'Black comedy', 'Crime Fiction', 'Comedy']",1998,1998-09-11,Very Bad Things,9898412.0,30000000.0,10029,1998-09-11,1
24228585,07kd1dr,The Company Men,2010-01-22,4882577.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",['English Language'],"['United States of America', 'United Kingdom']","['Drama', 'Indie']",2010,2010-01-22,The Company Men,4441272.0,15000000.0,44129,2010-10-21,1
3700174,09w353,Jumanji,1995-12-15,262797249.0,104.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film""}","['French Language', 'English Language']","['United States of America', 'Japan']","['Thriller', 'Fantasy Adventure', 'Japanese Movies', 'Adventure', ""Children's/Family"", 'Fantasy', ""Children's Fantasy"", 'Family Film']",1995,1995-12-15,Jumanji,100475249.0,65000000.0,8844,1995-12-15,2
612018,02wgbb,The Flintstones in Viva Rock Vegas,2000-04-28,59468275.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/09q17"": ""Slapstick""}",['English Language'],['United States of America'],"['Family Film', 'Fantasy', 'Comedy', 'Slapstick']",2000,2000-04-28,The Flintstones in Viva Rock Vegas,35268275.0,83000000.0,889,2000-04-28,1
228355,01h7n7,The Naked Gun: From the Files of Police Squad!,1988-12-02,78756177.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Parody', 'Crime Fiction', 'Screwball comedy', 'Comedy', 'Romance Film', 'Action']",1988,1988-12-02,The Naked Gun: From the Files of Police Squad!,78756177.0,12000000.0,37136,1988-12-02,1
